Typ,Kauf,Kcur,Verkauf,Vcur,Gebuhr,Gcur,Datum,Index,Trade Gruppe,Kommentar,Trade ID
Trade,1.99600000,ETH,0.04660000,BTC,0.00400000,ETH,03.03.2016 11:54,155,Exchange,,18559602
Trade,4.99000000,ETH,0.11649995,BTC,0.01000000,ETH,03.03.2016 11:54,156,Exchange,,18559601
Trade,75.39562520,ETH,1.76023854,BTC,0.15109344,ETH,03.03.2016 11:54,157,Exchange,,18559610
Auszahlung,0.0,,1000.00000005,DASH,0.0,,03.03.2016 12:01,158,,,9944190.0XcU3DLY1xdy4r8GcNQ5rDN1GaE9u82Sucv
Einzahlung,999.95000005,DASH,0.0,,0.0,,03.03.2016 12:10,159,XcU3DLY1xdy4r8GcNQ5rDN1GaE9u82Sucv0.0OLD,,e700046cb405c5b55fe40e091abebe03257de961a9cd735a6ce6fcc97eb35014_99995000005
Mining,1.94007361,DASH,0.0,,0.0,,07.03.2016 18:47,160,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,4d291215e7248d7df1f34346887c8ba593598cb33795bcffd2ceca5b307a33a9,FakeID_57c2dfe009fc13c904dbdafd733d8209
Mining,1.94005101,DASH,0.0,,0.0,,13.03.2016 08:35,161,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,acfaa6a581e12c970e2f279722557825b844b4a8071b73c6bc4b4292cb2a3815,FakeID_c487a246faebf18056d0e628ad06fad9
Mining,3.11413801,DASH,0.0,,0.0,,21.03.2016 04:14,162,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,0d49b4a30af14673e5f65d2a0c6733272c70e87dfc36c9cd1500896a93526522,FakeID_92c9266579372200af4372a14f6ffb98
Auszahlung,0.0,,20.83180586,BTC,0.0,,21.03.2016 17:13,163,,,3GNAsLUFEvssGU7brpWrgwE4LdrxFkN1Xd0.028be973e56daeeca748aa299c40b0caece885375f9311bb07addbf14a7217bfb
Einzahlung,19.83111936,BTC,0.0,,0.0,,21.03.2016 17:13,164,,,392dwxyd57izS3CtR278AiuXtfHPtibh9A0.028be973e56daeeca748aa299c40b0caece885375f9311bb07addbf14a7217bfb
Einzahlung,1.00000000,BTC,0.0,,0.0,,21.03.2016 19:23,165,,,28be973e56daeeca748aa299c40b0caece885375f9311bb07addbf14a7217bfb
Trade,367.75000000,EUR,1.00000000,BTC,0.00500000,BTC,24.03.2016 13:06,166,,,QPU25R
Mining,1.97515941,DASH,0.0,,0.0,,28.03.2016 12:41,167,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,f632a9c6701a7398f80df7cab59f22f61d11842d6220f0104b6ae171c5256e6f,FakeID_3f7313dddc08b0bd12f227ab1a39278f
Mining,1.99022830,DASH,0.0,,0.0,,03.04.2016 05:56,168,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,55d8a2d09270972d291d2dacddd8c2fffe8913cd642e35455e6952f423bd63f1,FakeID_b738b8b36f43f8fd6e5fe7571a4e4cd6
Mining,1.96508590,DASH,0.0,,0.0,,09.04.2016 21:41,169,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,b6328e29a2fe0ebc2fdf9cb96072b341fef67b9ef4e755ab2ee88fc15a2288c4,FakeID_5d27bdd8a28d1dc1d21c451fda0620c8
Mining,1.94601242,DASH,0.0,,0.0,,16.04.2016 01:05,170,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,780853eff5c3b5e319caa66079f08578c5be3a77779d8af1f7222d4ffe903fd0,FakeID_2fa8bd268c31a4a9a2ae0204e07a0c52
Mining,2.32806121,DASH,0.0,,0.0,,21.04.2016 23:51,171,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,46bd69b1f0f9ea800ead0d9d7d843240c0bc4e834092f9943ffdcbb95a054125,FakeID_b1102892ea8f1d3994f50442e412e4bd
Mining,1.95194210,DASH,0.0,,0.0,,28.04.2016 17:29,172,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,ac853006c98a1103691a9a3549d199e15dc4771ad980212422f8462dd2545909,FakeID_ef6b4de5f14bf5a20cd5f1657afc9b14
Mining,1.94005101,DASH,0.0,,0.0,,04.05.2016 19:14,173,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,3d72b83633556673d43f8b0eed9a5292c8d19c12405753a03ea068af8a5814e5,FakeID_65de6932efbe272639a3cc06fece9ff7
Mining,1.94005101,DASH,0.0,,0.0,,12.05.2016 15:14,174,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,3db76bea5a406c501ac41abdaa0468a17a3e3b35d255dbfa768ce67c54c71a56,FakeID_1484c4fcd68116732725287b51b4c961
Mining,1.94005101,DASH,0.0,,0.0,,19.05.2016 01:27,175,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,396459893a1c4f58d31d503f25da156cd55b33c6929a50247c08c74d4f337d06,FakeID_52afd89610cabd68671c1802a7feb846
Mining,1.97295110,DASH,0.0,,0.0,,25.05.2016 04:21,176,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,f731c2d946d6eee6e866dd2715444f4296aa6f7628048df684353eee903efa96,FakeID_f986d92a5afca4a94f65435432813c1e
Auszahlung,0.0,,500.00000000,ETH,0.0,,26.05.2016 12:49,177,,,12986230.00xe50eda5f2a121024350d81f3975363ea6930de9e
Einzahlung,499.99000000,ETH,0.0,,0.0,,26.05.2016 12:50,178,,,0xe50eDA5f2A121024350D81F3975363eA6930dE9e0.00x13a0c61ea169f976eb88a7bbceafae0b2e1dc3d41af56cb5ad5f813691c3e913
Mining,1.94005101,DASH,0.0,,0.0,,01.06.2016 01:23,179,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,6e66324c4ecbe31b136a6ef36a817f275c79343fea0cd518e55fd70db83fe9d2,FakeID_440670cdd3a8474c47cff4855b796928
Mining,1.95193648,DASH,0.0,,0.0,,07.06.2016 05:03,180,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,cb7b04416e8ca4be1a506196cf029727b3e0db98fd597c45dd1d8722306a131b,FakeID_53b1ea513ce7787279ef91ab84aecf7b
Mining,1.94008830,DASH,0.0,,0.0,,13.06.2016 07:22,181,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,14cf9ff49c2294e76fdaf4006a83adb04daffa82a0398bb328893315778f03cd,FakeID_f2df44053c9d1ca0affa40d7a0fd1e44
Trade,0.19800000,BTC,129.99000000,EUR,0.00100000,BTC,17.06.2016 07:11,182,,,9QET8H
Auszahlung,0.0,,0.19800000,BTC,0.00050000,BTC,17.06.2016 10:25,183,,,d847c7baa4ed42963643cecd01dc448d807061b9e2d2160ddb6be8f9fee585e0
Einzahlung,0.19750000,BTC,0.0,,0.0,,17.06.2016 10:26,184,,,d847c7baa4ed42963643cecd01dc448d807061b9e2d2160ddb6be8f9fee585e0
Auszahlung,0.0,,391.73395889,ETH,0.0,,17.06.2016 13:53,185,,,13983670.00xe50eDA5f2A121024350D81F3975363eA6930dE9e
Trade,8.19886304,ETH,0.19890975,BTC,0.02054853,ETH,17.06.2016 13:57,186,Exchange,,35863521
Einzahlung,391.72395889,ETH,0.0,,0.0,,17.06.2016 15:44,187,,,0xe50eDA5f2A121024350D81F3975363eA6930dE9e0.00xa94f901c7b1f10afd6638e34a157f7f5a6832d6e07a428ddd0f2afaa2ce5182e
Mining,1.94735360,DASH,0.0,,0.0,,20.06.2016 15:56,188,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,00c65b7f75962d09ab917266864b273e6df028ce154d05a55929c2162bb846de,FakeID_34e3e70a7a9531cb4c5d5a93a7f657f8
Trade,0.14850000,BTC,100.67000000,EUR,0.00075000,BTC,24.06.2016 19:41,189,,,2UAK4H
Mining,1.94648721,DASH,0.0,,0.0,,27.06.2016 04:36,190,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,83d108cd2241ed3625df074ba76eda062bbca188758059ddc26c324fd36dcb50,FakeID_4fae7e0ea9a2f18f73f630347212d1ce
Auszahlung,0.0,,7.92988706,DASH,0.0,,02.07.2016 17:43,191,XvYis9P9VsfzCgBqFmYh4Q3SKvUeBDzu8X0.0OLD,,542db32aa11e7ff0d648d1f60b9661a0247427facba1b08c0fc1389e52ac7906_0.0792988706
Auszahlung,0.0,,999.95000005,DASH,0.0,,02.07.2016 17:43,192,XcU3DLY1xdy4r8GcNQ5rDN1GaE9u82Sucv0.0OLD,,542db32aa11e7ff0d648d1f60b9661a0247427facba1b08c0fc1389e52ac7906_0.099995000005
Einzahlung,7.87970011,DASH,0.0,,0.0,,02.07.2016 17:43,193,XdV9SJhHvpfF3VyzjHSAU7PsZe9B1ip2yi0.0OLD,,542db32aa11e7ff0d648d1f60b9661a0247427facba1b08c0fc1389e52ac7906_787970011
Einzahlung,1000.00000000,DASH,0.0,,0.0,,02.07.2016 17:43,194,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,542db32aa11e7ff0d648d1f60b9661a0247427facba1b08c0fc1389e52ac7906,FakeID_335069a5898285008e5459da7f4ae67d
Mining,1.94005101,DASH,0.0,,0.0,,03.07.2016 05:10,195,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,b5c3ec623494484a26124d38370e63e9a80801069c8bf894f2414f6b6c1ce0e4,FakeID_5988d455b20cc7fedcd52d0d5f44c931
Auszahlung,0.0,,8.19886305,ETH,0.0,,03.07.2016 18:42,196,,,14738720.00x6B163DBe0a227487374c6a054a341f524795e0b7
Auszahlung,0.0,,0.14850000,BTC,0.00010000,BTC,03.07.2016 18:59,197,,,eef91201d191396fa293f45fe41ead1c0b1dccc070a9d208fd93a98088c6dff9
Einzahlung,0.14840000,BTC,0.0,,0.0,,03.07.2016 18:59,198,,,eef91201d191396fa293f45fe41ead1c0b1dccc070a9d208fd93a98088c6dff9
Trade,5.95203893,ETH,0.10643259,BTC,0.01491739,ETH,03.07.2016 19:18,199,Exchange,,39380313
Trade,0.19950000,ETH,0.00356650,BTC,0.00050000,ETH,03.07.2016 19:18,200,Exchange,,39380312
Trade,2.37372259,DASH,0.02551541,BTC,0.00594918,DASH,03.07.2016 19:18,201,Exchange,,39380385
Trade,0.64445469,DASH,0.00692730,BTC,0.00161517,DASH,03.07.2016 19:18,202,Exchange,,39380384
Trade,0.55429617,DASH,0.00595818,BTC,0.00138921,DASH,03.07.2016 19:18,203,Exchange,,39380383
Mining,1.94007361,DASH,0.0,,0.0,,09.07.2016 10:33,204,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,e6d9646a9ced2b094efe544128e7b138b7fa78a31dfdbe3eecfdc1926d7f61d8,FakeID_440ac2495df532f455f47efc7ec60983
Mining,1.94005101,DASH,0.0,,0.0,,12.07.2016 05:33,205,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,bb8a802c88a8c3ce4988cdff6ef848a32e0d1c65d66381b9d14e2cbc9e0401d5,FakeID_d73a255f743eae2b237590092a7adcbb
Auszahlung,0.0,,6.15153893,ETH,0.0,,14.07.2016 14:41,206,,,15147990.00x5828F8a2D463d74566B96e394540f88FA5F3D1c8
Mining,1.94006228,DASH,0.0,,0.0,,16.07.2016 20:30,207,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,bbbb28ff20e2913aee3e0b93796d8f7edbddb2a9fbc8ae38540fd30c461df3bf,FakeID_b825d03a6719b322f21b261b16e6a5e9
Mining,1.94005101,DASH,0.0,,0.0,,19.07.2016 19:58,208,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,eb9a52a9785865d586880d445feb24babb2215abff4714c7893594f3a59e266e,FakeID_83e298f7500e98aa9d3f1e2466f80f4a
Einnahme,3010.60280792,ETC,0.0,,0.0,,20.07.2016 05:19,209,,Ethereum DAO Fork https://www.etherchain.org/hardForks,
Mining,1.94005101,DASH,0.0,,0.0,,23.07.2016 05:14,210,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,c0b743543557fbc32fe0afd9fca912bfa1f9eb5915b6ac60c2a52c1ed626a228,FakeID_5d8476cf5ac9e9895bd3d5f366115938
Mining,1.94005101,DASH,0.0,,0.0,,26.07.2016 07:20,211,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,b077df9f516c5beb96bb8a65188f19e575ebf4253440410ae4bb69bb0ec947a0,FakeID_4957a23907dd0388d2d127a394e53339
Mining,1.95099429,DASH,0.0,,0.0,,29.07.2016 17:17,212,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,b868ed36b322a0137b75026ba0cbadc3b3841aad0297c23c9427ced185bea0a3,FakeID_c39a7e92009e6294642c31a50af0101d
Mining,1.94148227,DASH,0.0,,0.0,,01.08.2016 18:05,213,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,5a541a175b35aa7b2e2bc1847d2c8713008573d483220ab311c17daeb395eb88,FakeID_656e775c14cfdc6bbd29b4502faf69a5
Mining,1.94006228,DASH,0.0,,0.0,,06.08.2016 08:40,214,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,46bc5d7516754285eac49b0573f30186f0d2edd99545e823acabe77b9ba61ef4,FakeID_34fef9daa27be32711d4e4f00b5bf915
Mining,1.94007361,DASH,0.0,,0.0,,10.08.2016 04:56,215,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,8a74e7e9d9bfa0e038812ff07096b8e062ded371a1b7eff5ee83d35411ba2b66,FakeID_5973409ff9cb344c9b389661b4155b83
Einzahlung,1.71000000,ETH,0.0,,0.0,,10.08.2016 08:28,216,,InternelTX:0xd7f9a2c32870a9bff7b1c9a17b32ccef6320ba44a7219b4dbb93a81c6c28a18a,
Auszahlung,0.0,,1.71000000,ETH,0.0,,10.08.2016 08:28,217,,,0xe50eDA5f2A121024350D81F3975363eA6930dE9e0.00xd7f9a2c32870a9bff7b1c9a17b32ccef6320ba44a7219b4dbb93a81c6c28a18a
Einzahlung,890.00110000,ETH,0.0,,0.0,,10.08.2016 08:45,218,,InternelTX: 0xfcd0ef5727f6b1c8fd0cf3df24e89bf861ef86aa64914e476c2065a09448a7e7,
Auszahlung,0.0,,890.00110000,ETH,0.0,,10.08.2016 08:45,219,,,0xe50eDA5f2A121024350D81F3975363eA6930dE9e0.00xfcd0ef5727f6b1c8fd0cf3df24e89bf861ef86aa64914e476c2065a09448a7e7
Auszahlung,0.0,,889.99900000,ETH,0.0,,10.08.2016 08:54,220,,,0xe50eDA5f2A121024350D81F3975363eA6930dE9e0.00x291af73855ecd6363c15432e6fc3009ee65be0a169a8f44f5b2cd107fc156813
Einzahlung,889.99900000,ETH,0.0,,0.0,,10.08.2016 08:54,221,,InternelTX: 0x291af73855ecd6363c15432e6fc3009ee65be0a169a8f44f5b2cd107fc156813,
Auszahlung,0.0,,1.70880000,ETC,0.0,,10.08.2016 10:35,222,,,0x328533d744c8945a2af6310d7924444163c5228d845dbefad90c0aab8b5cd9a4
Einzahlung,1.70880000,ETC,0.0,,0.0,,10.08.2016 10:35,223,,,
Auszahlung,0.0,,889.98912610,ETC,0.0,,10.08.2016 23:36,224,,,0x3176ca94b73dfc802c388787eb43cca633ae197358b34426f4c97d5821b37d56
Einzahlung,889.98912610,ETC,0.0,,0.0,,10.08.2016 23:36,225,,,
Trade,70.58954995,ETH,501.38272294,ETC,0.17691617,ETH,11.08.2016 00:12,226,Exchange,,47965678
Trade,41.85961246,ETH,297.32000000,ETC,0.10491131,ETH,11.08.2016 00:12,227,Exchange,,47965677
Trade,13.09277265,ETH,92.99520316,ETC,0.03281397,ETH,11.08.2016 00:12,228,Exchange,,47965676
Mining,1.96623669,DASH,0.0,,0.0,,14.08.2016 06:19,229,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,8e17537add393d7a0e3aa6e77c2cf2dabb349b8a0ae13643f7e473ab88e284b4,FakeID_1344edde2c86db728bf625a7b967bdc5
Mining,1.95468969,DASH,0.0,,0.0,,17.08.2016 01:20,230,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,d149ec9f19b95cb53374fb994fb67737682c99c104228a764004f1fd421c7a34,FakeID_d40fa61b7b3be26f526d1c7749173de4
Mining,1.94009963,DASH,0.0,,0.0,,21.08.2016 00:39,231,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,1800c0380c8307726c8ee170231db2646d3334e1aff8439ac88baa2a1d163448,FakeID_6d7f8fbfaa38855859202ff57bb83384
Mining,1.94007248,DASH,0.0,,0.0,,27.08.2016 23:51,232,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,4b84d092c6b93b806bc01bde35dd8e059347c0b2c6f988e9b28cd613ace27392,FakeID_73e9568c07508f0a5fbbac73d5da4cd1
Mining,1.94007361,DASH,0.0,,0.0,,28.08.2016 10:19,233,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,0632b8e97468c707207636e12c699bbf9b09cecacff23613b83bf75b431113d4,FakeID_b5d769d0eba924c69ade4dc08c2d902e
Mining,1.95014488,DASH,0.0,,0.0,,03.09.2016 22:24,234,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,385d7afb2bf418ba4b96769f2083eefc6fa377bdaf759db212841219ac0c0129,FakeID_41741d27c8fc59b7583ba162650a638b
Mining,1.94010643,DASH,0.0,,0.0,,11.09.2016 03:32,235,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,7f488c3fcceac02a8a9165d5c32c1ac544704868e1f9ef3d1e055f5a1a7b4ee0,FakeID_e8f4d8a3b81a063261b220c77b80ac3b
Mining,1.94005101,DASH,0.0,,0.0,,17.09.2016 23:25,236,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,20ab64669f163bb76af3d40d5b2ebe2cf076058220157a6fafb53c4e4ee8d73a,FakeID_ef5e7d3598151993b92dbb5106f8614b
Einzahlung,0.36571952,BTC,0.0,,0.0,,19.09.2016 12:51,237,,,47db9af3672e9e1dbae952ade4e08f48ab785977c2fad97f04a6ecd7a6d9c2db
Auszahlung,0.0,,125.54193509,ETH,0.0,,19.09.2016 13:30,238,,,18602680.00xe50eDA5f2A121024350D81F3975363eA6930dE9e
Einzahlung,125.53193509,ETH,0.0,,0.0,,19.09.2016 13:31,239,,,0xe50eDA5f2A121024350D81F3975363eA6930dE9e0.00x3fc6dcabaa745d5b1e5c0802006c111e0a9e07fb1b4ab31a44137578b3e83194
Trade,17.37167863,ETH,0.36537124,BTC,0.04353804,ETH,19.09.2016 13:32,240,Exchange,,56101106
Trade,0.01654472,ETH,0.00034813,BTC,0.00004147,ETH,19.09.2016 13:32,241,Exchange,,56101163
Mining,1.94005101,DASH,0.0,,0.0,,23.09.2016 12:10,242,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,d2535a5afbb02ee755b738f983ee654b2c5cb49b0f74f1e431facb8dd5075260,FakeID_ce38442238f0d97f11bed6955bb1b005
Auszahlung,0.0,,17.38822336,ETH,0.0,,23.09.2016 13:18,243,,,18794200.00xd7F2047Db1a92cD262ECE3A886E0703D5B6b2339
Mining,1.96152820,DASH,0.0,,0.0,,25.09.2016 20:21,244,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,ee9d6413f7dea63e1c881b4311437d0fa4a1fe0ba6fa9b6d3a7f1b95bd05329f,FakeID_ba2fc0330392d628201237d71f68b586
Mining,1.94005101,DASH,0.0,,0.0,,30.09.2016 17:23,245,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,f4de47a9985e7de9002a05f61c7894622a08c4395bbaa64fd05ce92cef8c275e,FakeID_6c42ea87d86bfa6ed09c321a2722d595
Mining,1.95081707,DASH,0.0,,0.0,,02.10.2016 15:37,246,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,0d4337cd0931a444106e7f6ce776333d986498c614d5b62003f6294e72f9a38a,FakeID_a9af6a26a714bdedae06bd0a350d73b7
Mining,1.94010101,DASH,0.0,,0.0,,08.10.2016 03:57,247,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,f7e1affc514c2bcfa9f7c10647eb1f3d2c18e3e2d59302c725ef477edc88c4cf,FakeID_d7dc5ade5bd258b8d0e344ee3852c41d
Mining,1.94596722,DASH,0.0,,0.0,,09.10.2016 19:58,248,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,c68d5aa32d24ceb6f5b77cd7b3c3ec18b14bf3ea34c15aa1b769d8e41464fc12,FakeID_37b1e03702eeccbf0e5a280241509440
Mining,1.98797930,DASH,0.0,,0.0,,15.10.2016 06:06,249,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,5af3389d9c79fc23a9988075b3d1bec88b57d7e328c3030096ba7c0e3525e139,FakeID_8156bb32ad464f0df3e2cb9b28b159fd
Mining,1.95374187,DASH,0.0,,0.0,,16.10.2016 22:11,250,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,80c9c7025d559e681fd881dd046531c0a1f949bdc4eba200a74ba9c1ff09949f,FakeID_3d7a88389da99627e0d37f828c23d6e3
Mining,1.97846148,DASH,0.0,,0.0,,22.10.2016 17:51,251,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,1648b412741c0bd9da2bedcd422a124497b7adbefafafc46d0040dd54b1b3a9f,FakeID_26f902fd3cc00fbc87c3599b4061a751
Einzahlung,0.22800164,BTC,0.0,,0.0,,02.11.2016 13:19,252,,,7e8b2325c9b0e7032ab731231a31a568271f5285b04fd770b2c1b9c84c5e7178
Trade,0.01995203,ETH,0.00030212,BTC,0.00005001,ETH,02.11.2016 13:30,253,Exchange,,62626862
Trade,0.01997202,ETH,0.00030212,BTC,0.00003000,ETH,02.11.2016 13:30,254,Exchange,,62626877
Trade,0.09545595,ETH,0.00144398,BTC,0.00014340,ETH,02.11.2016 13:30,255,Exchange,,62626892
Trade,0.00009387,ETH,0.00000141,BTC,0.00000014,ETH,02.11.2016 13:30,256,Exchange,,62626894
Trade,13.59589121,ETH,0.20566900,BTC,0.02042447,ETH,02.11.2016 13:31,257,Exchange,,62626924
Trade,0.07178426,ETH,0.00108590,BTC,0.00010784,ETH,02.11.2016 13:31,258,Exchange,,62626928
Trade,0.07178426,ETH,0.00108590,BTC,0.00010784,ETH,02.11.2016 13:31,259,Exchange,,62626930
Trade,1.19726395,ETH,0.01811136,BTC,0.00179859,ETH,02.11.2016 13:31,260,Exchange,,62626960
Mining,1.94005101,DASH,0.0,,0.0,,11.11.2016 02:34,261,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,b96024356169c9c14f064721445c2c49e38dacd9393f12ea245760b94fa87de0,FakeID_9936ba239c2f46f5bb9e76cb967685c5
Mining,1.94009801,DASH,0.0,,0.0,,12.11.2016 01:09,262,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,55ac26750f4b8bc8e2bd301152ab8e91ace6a50edac4e3d7726e9ad6c5b8d635,FakeID_68f9ae59c4942a24b0d83f79e44433a5
Mining,1.94005101,DASH,0.0,,0.0,,19.11.2016 22:56,263,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,d92f59273a9b641f33c6365ecc92b33fa6f70e10fb9ccfaf46f42e067047a7aa,FakeID_5f6e93b01defd9520baec9811305470f
Mining,1.94005101,DASH,0.0,,0.0,,20.11.2016 02:58,264,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,ba9c25948da42f777ff63f8018cab5795783d88fbe4b903326caf124da38b5f7,FakeID_e64e6afc96757355248cd32ec3e1b153
Mining,1.94005101,DASH,0.0,,0.0,,27.11.2016 09:30,265,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,89f032494cea86706e8ee90cf217887bf0237f606ba70feec33b966b34d5a74c,FakeID_77ef0a0b6dd1d49ea72079e899eff85d
Mining,1.94005101,DASH,0.0,,0.0,,28.11.2016 04:44,266,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,8031a6c1d3d94b00b35310c2cf07ab2a91b22c5d1b9cf41baf8e34f17c3ba85b,FakeID_4cde9ad8b00787f816b783d59253dcbe
Mining,2.03748061,DASH,0.0,,0.0,,05.12.2016 11:30,267,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,7653ebf260153d78932f2a1d289fc8b7dd0084ec113be25cb28f4831315a8ef7,FakeID_08a467965aa799e4233ba45d4dd68d6b
Mining,1.94005101,DASH,0.0,,0.0,,06.12.2016 04:15,268,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,eebe29824ba4d1bce0d3d3e4f3f07739fa7304758bd9f3038fbf7e9c4a26ba7a,FakeID_cf8d8c2213a054a198bfe260b11c1a5a
Mining,1.94005101,DASH,0.0,,0.0,,12.12.2016 17:52,269,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,1edf63e0a2b77ef9488062a4a141cd5bc84ba35f32f72428713adc0faee39968,FakeID_918630f959cbe601249a5bc5ae376415
Mining,1.95942302,DASH,0.0,,0.0,,14.12.2016 16:22,270,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,3b7ed98a98336bf0557e57c09d0c068159e37a2b5eaa8afbdd20793244dc88c2,FakeID_320b2675799998c4353cd94db8059282
Mining,1.94024330,DASH,0.0,,0.0,,20.12.2016 03:36,271,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,5997c2097f49a0f33eef2df09f15d50b1dacebeaa402a090622a97196a9f671a,FakeID_4e614797d30fdfcc02cd8fe8c68cf41b
Mining,1.95563643,DASH,0.0,,0.0,,21.12.2016 11:37,272,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,46c5e09f5f3bebaac2384bdf9fb604667780947e6d59643de17af56885a26457,FakeID_0d1dc73ba4f6750b29c95cb6c8bc9cbd
Mining,1.94005101,DASH,0.0,,0.0,,28.12.2016 02:48,273,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,1218d53f45fe82b07c35d12a701b1a8c1ffa37bb7ea7f9f032be0d819d63326c,FakeID_556c22960851ec4b5bea536c27c3670f
Mining,1.94005101,DASH,0.0,,0.0,,28.12.2016 17:07,274,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,2ded24c343332266f36f910cb04b171f4214d81e8b73181482f476709d205e34,FakeID_ff2c9d45f64fe4e08d569a61c1b2abed
Mining,1.94055101,DASH,0.0,,0.0,,04.01.2017 18:29,275,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,6ad05d05ec7c44ba1399d9d2d547352edb492c594dcdf6c346b3bd56104532fe,FakeID_88bc884842a22462614c0fbafef69fa0
Mining,2.04306969,DASH,0.0,,0.0,,05.01.2017 00:43,276,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,c5ab9ac73bfccfbaa58cc272936c41cf34e0432fb5a55b172ea87c556ea25cdf,FakeID_95204ad7b2c0f95c651bfa28b2a615c6
Mining,1.96577167,DASH,0.0,,0.0,,11.01.2017 20:34,277,XjPjmJrzmpQ9RnXKRSd3VRYpny53X5voY1,6a7c92620caa50a53534654fa1d1e0b5a9fdf99e0f17d705418e29cb60eb364f,FakeID_da12dab01514b4ec789d9ccf36f73482
Mining,1.94005101,DASH,0.0,,0.0,,11.01.2017 23:46,278,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,949fb7f4a3c29d385a58cbcbc53aa0c4fa41255bac6aad1249ce590f59866a73,FakeID_47f32415d84be28f3581fff1f4db4571
Mining,1.94005101,DASH,0.0,,0.0,,18.01.2017 23:50,279,XoszKh8op6rBcRTrgMiKMWXi88w14jUNFX,19d77dbaf9efec3fd3cc338a66f85b8a7ca7de2a592803d48ab7b03c6db18e0c,FakeID_b08269df485a6aa3e4e983d47b2fd2e7
